id,name,now_cost,position,team,ict_index_rank,influence_rank,influence_rank_type,starts_per_90,expected_assists,ep_this,status,threat_rank,clean_sheets,transfers_out,threat,dreamteam_count,chance_of_playing_this_round,form,cost_change_start_fall,form_rank_type,direct_freekicks_order,form_rank,expected_goals_per_90,clean_sheets_per_90,points_per_game_rank,starts,own_goals,ict_index_rank_type,penalties_missed,now_cost_rank_type,value_form,expected_goal_involvements_per_90,now_cost_rank,goals_conceded_per_90,expected_assists_per_90,web_name,news_added,selected_rank,selected_by_percent,assists,expected_goals,expected_goals_conceded,bonus,cost_change_start,saves,chance_of_playing_next_round,event_points,minutes,yellow_cards,threat_rank_type,corners_and_indirect_freekicks_order,ep_next,in_dreamteam,selected_rank_type,expected_goal_involvements,penalties_saved,influence,points_per_game,saves_per_90,creativity,creativity_rank,red_cards,ict_index,transfers_in,expected_goals_conceded_per_90,value_season,creativity_rank_type,total_points,goals_scored,bps,goals_conceded,news,points_per_game_rank_type,penalties_order
497,Emerson Leite de Souza Junior,43,DEF,Spurs,295,249,94,0.86,0.86,1.3,a,342,0,211090,55.0,0,,0.3,2,112,,344,0.02,0.0,437,11,0,99,0,141,0.1,0.09,642,2.42,0.07,E.Royal,,214,0.8,0,0.22,28.71,4,-2,0,,1,1152,4,112,,1.0,False,85,1.08,0,316.0,1.2,0.0,119.5,279,0,49.4,180200,2.24,6.3,84,27,1,233,31,,150,
498,Fraser Forster,38,GKP,Spurs,559,553,42,0.0,0.00,0.0,i,490,0,305450,0.0,0,0.0,0.0,2,30,,359,0.0,0.0,568,0,0,42,0,96,0.0,0.0,853,0.0,0.0,Forster,2024-02-16T14:00:09.878781Z,162,1.6,0,0.00,0.00,0,-2,0,0.0,0,0,0,6,,0.0,False,23,0.00,0,0.0,0.0,0.0,0.0,536,0,0.0,89058,0.0,0.0,23,0,0,0,0,Foot injury - Expected back 01 Jun,42,
499,Pierre-Emile Højbjerg,51,MID,Spurs,259,273,111,0.56,1.57,2.3,a,268,1,57611,108.0,0,,1.3,4,96,3.0,194,0.05,0.07,452,8,1,128,0,98,0.3,0.16,161,1.96,0.11,Højbjerg,,310,0.3,0,0.68,26.52,0,-4,0,,1,1289,4,142,,1.8,False,98,2.24,0,282.2,1.1,0.0,205.8,196,0,59.7,22101,1.85,7.6,125,39,0,239,28,,207,
500,Harry Kane,125,FWD,Spurs,865,865,113,0.0,0.00,0.0,u,865,0,322193,0.0,0,0.0,0.0,0,113,,859,0.0,0.0,865,0,0,113,0,2,0.0,0.0,3,0.0,0.0,Kane,2023-08-12T09:23:00.234032Z,238,0.6,0,0.00,0.00,0,0,0,0.0,0,0,0,113,,0.0,False,39,0.00,0,0.0,0.0,0.0,0.0,865,0,0.0,565,0.0,0.0,113,0,0,0,0,Transferred to Bayern Munich,113,
501,Dejan Kulusevski,67,MID,Spurs,14,59,23,1.01,6.37,7.3,a,17,8,1026020,953.0,3,100.0,6.3,3,13,,25,0.16,0.26,78,31,0,10,0,24,0.9,0.37,40,1.5,0.21,Kulusevski,2023-12-28T22:00:10.775100Z,132,2.1,3,4.95,49.32,14,-3,0,100.0,16,2759,7,10,3.0,2.6,False,38,11.31,0,698.8,3.6,0.0,950.4,17,0,260.1,1057724,1.61,19.4,13,130,8,463,46,,42,
502,Hugo Lloris,47,GKP,Spurs,825,822,99,0.0,0.00,0.0,u,808,0,79744,0.0,0,0.0,0.0,3,98,,740,0.0,0.0,825,0,0,99,0,12,0.0,0.0,299,0.0,0.0,Lloris,2024-02-01T07:16:19.275252Z,244,0.5,0,0.00,0.00,0,-3,0,0.0,0,0,0,88,,0.0,False,35,0.00,0,0.0,0.0,0.0,0.0,820,0,0.0,33336,0.0,0.0,95,0,0,0,0,Permanent move to Los Angeles FC,99,
503,Giovani Lo Celso,48,MID,Spurs,258,306,126,0.73,1.79,1.3,d,266,1,46510,110.0,1,75.0,0.7,2,126,,258,0.1,0.18,293,4,0,127,0,187,0.1,0.43,286,2.2,0.33,Lo Celso,2024-05-17T15:00:08.679532Z,475,0.1,2,0.54,12.46,6,-2,0,75.0,0,491,2,141,,1.5,False,155,2.33,0,225.8,2.1,0.0,262.8,161,0,60.0,37847,2.28,9.8,105,47,2,189,12,Knock - 75% chance of playing,121,
504,James Maddison,78,MID,Spurs,27,81,29,1.09,6.21,5.0,a,51,7,6048248,605.0,0,100.0,4.0,-3,38,2.0,74,0.28,0.29,44,26,0,20,0,10,0.5,0.54,16,1.31,0.26,Maddison,2023-11-06T23:30:09.609885Z,42,10.0,11,6.53,32.54,9,3,0,100.0,6,2137,5,31,1.0,3.0,False,14,12.74,0,630.4,4.2,0.0,979.5,15,0,221.4,5687882,1.37,15.0,11,117,4,495,31,,28,2.0
505,Tanguy Ndombélé Alvaro,44,MID,Spurs,708,705,263,0.0,0.00,0.0,u,671,0,51552,0.0,0,0.0,0.0,1,189,,575,0.0,0.0,719,0,0,264,0,325,0.0,0.0,559,0.0,0.0,Ndombele,2023-09-07T15:49:59.768785Z,364,0.2,0,0.00,0.00,0,-1,0,0.0,0,0,0,251,,0.0,False,109,0.00,0,0.0,0.0,0.0,0.0,700,0,0.0,12864,0.0,0.0,265,0,0,0,0,On loan to Galatasaray with an option to buy for €15m,273,
506,Pedro Porro,59,DEF,Spurs,34,33,6,1.02,6.18,9.0,a,108,7,4177481,365.0,2,100.0,8.0,-9,4,1.0,10,0.09,0.2,56,35,0,2,0,6,1.4,0.27,71,1.57,0.18,Pedro Porro,2024-04-13T23:00:09.158751Z,12,22.4,8,2.92,58.42,20,9,0,100.0,14,3090,3,6,4.0,3.4,False,4,9.10,0,839.0,3.9,0.0,877.4,25,0,208.5,6186173,1.7,23.1,5,136,3,720,54,,9,
507,Ivan Perišić,47,DEF,Spurs,439,455,171,0.0,0.80,0.0,u,406,0,294736,27.0,0,0.0,0.0,3,261,,741,0.11,0.0,440,0,0,158,0,33,0.0,0.84,300,0.92,0.73,Perišić,2023-09-20T12:30:08.524991Z,217,0.7,1,0.12,1.44,0,-3,0,0.0,0,98,2,147,,0.0,False,86,0.92,0,41.6,1.2,0.0,71.2,342,0,14.0,58691,1.32,1.3,115,6,0,34,1,Joined Hajduk Split on a season-long loan,152,
509,Richarlison de Andrade,68,MID,Spurs,78,105,40,1.09,1.42,0.0,i,29,7,2892229,758.0,2,0.0,0.0,2,370,,854,0.58,0.43,30,18,0,52,0,20,0.0,0.67,36,1.09,0.09,Richarlison,2024-05-11T04:30:09.990759Z,120,2.5,4,9.49,25.59,7,-2,0,0.0,0,1481,3,15,,0.0,False,36,10.91,0,560.6,4.4,0.0,208.4,193,0,152.1,2704455,1.56,17.9,123,122,11,305,18,Calf injury - Expected back 01 Jun,19,2.0
510,Joe Rodon,40,DEF,Spurs,608,602,214,0.0,0.00,0.0,u,550,0,14860,0.0,0,0.0,0.0,0,151,,424,0.0,0.0,617,0,0,215,0,179,0.0,0.0,708,0.0,0.0,Rodon,2023-08-11T10:47:30.310788Z,514,0.1,0,0.00,0.00,0,0,0,0.0,0,0,0,205,,0.0,False,203,0.00,0,0.0,0.0,0.0,0.0,590,0,0.0,0,0.0,0.0,212,0,0,0,0,Season long loan to Leeds United,212,
511,Cristian Romero,51,DEF,Spurs,107,32,5,1.06,1.41,3.7,a,147,7,2637715,252.0,1,100.0,2.7,-6,34,,111,0.1,0.23,130,33,1,17,0,20,0.5,0.15,163,1.48,0.05,Romero,2023-12-23T20:00:09.895702Z,32,12.2,0,3.25,52.55,15,6,0,100.0,6,2790,7,15,,3.0,False,12,4.66,0,841.8,3.2,0.0,161.9,238,1,125.9,3573480,1.7,21.0,66,107,5,591,46,,30,
512,Davinson Sánchez,44,DEF,Spurs,498,489,175,0.0,0.03,0.0,u,463,0,15108,4.0,0,0.0,0.0,1,238,,566,0.14,0.0,712,0,0,176,0,92,0.0,0.18,539,2.37,0.04,Sánchez,2023-09-07T15:50:57.233998Z,465,0.1,0,0.12,2.02,0,-1,0,0.0,0,76,1,173,,0.0,False,183,0.15,0,17.0,0.0,0.0,5.0,468,0,2.6,2363,2.39,0.0,172,0,0,9,2,Permanent transfer to Galatasaray,268,
513,Pape Matar Sarr,44,MID,Spurs,134,186,81,1.18,2.09,2.7,a,127,9,687336,317.0,0,100.0,1.7,1,83,,166,0.14,0.39,222,27,0,80,0,338,0.4,0.23,581,1.18,0.09,Sarr,2023-12-30T22:30:10.203117Z,160,1.6,3,3.17,34.83,4,-1,0,100.0,3,2063,9,83,,2.2,False,48,5.26,0,406.0,2.5,0.0,373.3,109,0,110.2,717238,1.52,19.5,78,86,3,397,27,,94,
514,Ryan Sessegnon,44,DEF,Spurs,702,699,270,0.0,0.00,0.0,i,665,0,1404,0.0,0,0.0,0.0,1,239,,567,0.0,0.0,713,0,0,270,0,93,0.0,0.0,540,0.0,0.0,Sessegnon,2024-01-25T17:30:09.780054Z,741,0.0,0,0.00,0.00,0,-1,0,0.0,0,0,0,269,,0.0,False,259,0.00,0,0.0,0.0,0.0,0.0,694,0,0.0,1099,0.0,0.0,270,0,0,0,0,Hamstring injury - Expected back 01 Jun,269,
515,Oliver Skipp,45,MID,Spurs,375,400,169,0.65,0.50,2.0,a,326,0,25804,65.0,0,100.0,1.0,5,104,,219,0.1,0.0,485,5,0,167,0,229,0.2,0.17,377,2.21,0.07,Skipp,2024-04-26T15:00:10.233621Z,446,0.1,0,0.77,17.25,0,-5,0,100.0,1,691,3,166,,1.6,False,142,1.27,0,92.0,1.0,0.0,126.2,270,0,28.1,9972,2.25,4.9,155,22,0,105,17,,217,
516,Son Heung-min,100,MID,Spurs,8,14,7,1.04,7.87,4.7,a,9,8,7990321,1131.0,4,100.0,3.7,-10,41,,78,0.35,0.25,8,34,1,8,0,3,0.4,0.59,5,1.56,0.24,Son,2023-12-30T22:30:10.238220Z,8,34.4,10,11.49,53.77,25,10,0,100.0,7,2934,1,5,,5.0,True,4,19.36,0,993.2,6.1,0.0,921.9,21,0,304.7,10811759,1.65,21.3,16,213,17,707,51,,6,1.0
517,Djed Spence,40,DEF,Spurs,612,606,216,0.0,0.00,0.0,u,555,0,47948,0.0,0,0.0,0.0,0,153,,428,0.0,0.0,621,0,0,217,0,181,0.0,0.0,713,0.0,0.0,Spence,2023-08-31T08:53:56.855071Z,350,0.2,0,0.00,0.00,0,0,0,0.0,0,0,0,207,,0.0,False,145,0.00,0,0.0,0.0,0.0,0.0,595,0,0.0,6594,0.0,0.0,214,0,0,0,0,Season-long loan to Leeds United,214,
518,Japhet Tanganga,40,DEF,Spurs,604,598,211,0.0,0.00,0.0,u,546,0,70035,0.0,0,0.0,0.0,0,147,,419,0.0,0.0,613,0,0,212,0,175,0.0,0.0,703,0.0,0.0,Tanganga,2023-09-01T15:33:02.832710Z,307,0.3,0,0.00,0.00,0,0,0,0.0,0,0,0,202,,0.0,False,126,0.00,0,0.0,0.0,0.0,0.0,586,0,0.0,11423,0.0,0.0,209,0,0,0,0,Season-long loan to Augsburg,209,
519,Destiny Udogie,49,DEF,Spurs,123,120,43,1.05,2.36,0.0,i,137,5,3267175,279.0,3,0.0,0.0,-4,269,,790,0.09,0.19,183,28,0,24,0,31,0.0,0.18,260,1.62,0.09,Udogie,2024-04-20T22:30:09.301671Z,70,5.2,3,2.42,48.70,8,4,0,0.0,0,2391,5,11,,0.0,False,24,4.78,0,534.8,2.8,0.0,357.9,119,1,117.3,3459308,1.83,16.1,22,79,2,402,43,Thigh injury - Expected back 01 Jun,50,
520,Guglielmo Vicario,53,GKP,Spurs,167,16,6,1.0,0.00,4.3,a,847,7,1185591,0.0,1,,3.3,-3,9,,94,0.0,0.18,174,38,0,8,0,5,0.6,0.0,136,1.61,0.0,Vicario,,47,9.4,0,0.00,63.58,9,3,110,,6,3420,2,98,,2.6,False,9,0.00,0,974.2,2.9,2.89,0.0,849,0,97.4,1915164,1.67,21.1,100,112,0,730,61,,24,
521,Alfie Whiteman,39,GKP,Spurs,572,566,53,0.0,0.00,1.0,a,511,0,28333,0.0,0,100.0,0.0,1,44,,382,0.0,0.0,581,0,0,53,0,83,0.0,0.0,824,0.0,0.0,Whiteman,2023-08-11T16:00:08.892883Z,343,0.2,0,0.00,0.00,0,-1,0,100.0,0,0,0,22,,1.0,False,48,0.00,0,0.0,0.0,0.0,0.0,554,0,0.0,19679,0.0,0.0,39,0,0,0,0,,53,
583,Manor Solomon,51,MID,Spurs,377,423,182,0.92,0.75,0.0,i,332,0,29070,61.0,1,0.0,0.0,4,347,,813,0.19,0.0,186,2,0,169,0,100,0.0,0.53,165,0.92,0.34,Solomon,2023-10-06T15:30:09.250334Z,462,0.1,2,0.41,1.79,2,-4,0,0.0,0,196,1,170,,0.0,False,150,1.16,0,73.4,2.8,0.0,144.3,250,0,28.0,19025,0.82,2.7,147,14,0,53,2,Knee injury - Expected back 01 Jun,82,
639,Micky van de Ven,44,DEF,Spurs,238,104,37,1.04,0.33,7.0,a,301,5,845981,85.0,3,100.0,6.0,1,8,,26,0.02,0.19,153,27,0,71,0,114,1.4,0.03,589,1.46,0.01,Van de Ven,2024-03-10T23:00:09.090034Z,95,3.7,0,0.61,37.56,10,-1,0,100.0,6,2341,5,99,,3.4,False,35,0.94,0,561.6,3.0,0.0,56.7,365,0,70.5,1161788,1.44,18.4,128,81,3,501,38,,36,
640,Dane Scarlett,45,FWD,Spurs,523,533,63,0.0,0.00,1.7,a,452,0,33049,6.0,0,100.0,0.7,0,37,,254,0.0,0.0,494,0,0,65,0,77,0.2,0.0,435,0.0,0.0,Scarlett,2024-01-12T15:00:12.855944Z,384,0.1,0,0.00,0.02,0,0,0,100.0,1,19,0,62,,1.2,False,59,0.00,0,2.0,1.0,0.0,0.4,513,0,0.8,10994,0.09,0.9,66,4,0,10,0,,60,
641,Alejo Véliz,54,FWD,Spurs,474,464,52,0.0,0.00,0.0,u,397,0,13029,29.0,0,0.0,0.0,1,102,,831,0.84,0.0,423,0,0,58,0,34,0.0,0.84,122,4.0,0.0,Veliz,2024-01-04T15:00:12.075073Z,518,0.1,0,0.42,1.88,0,-1,0,0.0,0,45,1,58,,0.0,False,74,0.42,0,35.2,1.4,0.0,0.9,502,0,6.5,8936,3.76,2.0,63,11,1,40,2,Season-long loan to Sevilla,53,
702,Ashley Phillips,40,DEF,Spurs,668,663,254,0.0,0.00,0.0,u,614,0,10669,0.0,0,0.0,0.0,0,197,,491,0.0,0.0,676,0,0,254,0,234,0.0,0.0,785,0.0,0.0,Phillips,2024-01-09T10:24:50.389101Z,490,0.1,0,0.00,0.00,0,0,0,0.0,0,0,0,247,,0.0,False,192,0.00,0,0.0,0.0,0.0,0.0,652,0,0.0,11218,0.0,0.0,252,0,0,0,0,On loan to Plymouth until the end of the season,250,
722,Jamie Donley,45,FWD,Spurs,539,524,62,0.0,0.00,1.0,a,759,0,7908,0.0,0,,0.0,0,69,,678,0.0,0.0,554,0,0,68,0,80,0.0,0.0,457,30.0,0.0,Donley,,516,0.1,0,0.00,0.52,0,0,0,,0,3,1,88,,1.0,False,73,0.00,0,3.0,0.7,0.0,0.0,773,0,0.3,9450,15.6,0.4,88,2,0,3,1,,73,
740,Alfie Dorrington,40,DEF,Spurs,662,656,247,0.0,0.00,1.0,a,607,0,2472,0.0,0,,0.0,0,191,,485,0.0,0.0,670,0,0,248,0,226,0.0,0.0,777,0.0,0.0,Dorrington,,585,0.0,0,0.00,0.00,0,0,0,,0,0,0,240,,1.0,False,223,0.00,0,0.0,0.0,0.0,0.0,646,0,0.0,3240,0.0,0.0,246,0,0,0,0,,244,
754,Yago de Santiago Alonso,45,MID,Spurs,774,770,308,0.0,0.00,1.0,a,749,0,544,0.0,0,,0.0,0,244,,666,0.0,0.0,776,0,0,309,0,263,0.0,0.0,443,0.0,0.0,Yago Santiago,,766,0.0,0,0.00,0.00,0,0,0,,0,0,0,299,,1.0,False,303,0.00,0,0.0,0.0,0.0,0.0,764,0,0.0,788,0.0,0.0,307,0,0,0,0,,312,
776,Timo Werner,63,FWD,Spurs,232,339,38,1.11,2.93,0.0,i,131,0,341713,305.0,0,0.0,0.0,2,108,,848,0.42,0.0,87,10,0,36,0,19,0.0,0.75,53,1.78,0.33,Werner,2024-05-01T10:30:11.268250Z,243,0.5,4,3.81,11.06,5,-2,0,0.0,0,808,1,37,,0.0,False,40,6.74,0,179.0,3.5,0.0,239.0,177,0,72.3,380467,1.23,7.3,26,46,2,173,16,Hamstring injury - Expected back 01 Jun,16,
777,Radu Dragusin,42,DEF,Spurs,455,396,153,0.85,0.01,3.7,a,450,1,12573,6.0,0,,2.7,3,33,,110,0.03,0.21,387,4,0,167,0,161,0.6,0.03,678,1.49,0.0,Drăgușin,,479,0.1,0,0.14,8.20,0,-3,0,,6,424,1,167,,1.4,False,189,0.15,0,95.4,1.6,0.0,7.4,464,0,11.0,18152,1.74,3.3,170,14,0,82,7,,134,
860,Mikey Moore,45,MID,Spurs,555,542,243,0.0,0.00,1.7,a,753,0,22,0.0,0,,0.7,0,123,,255,0.0,0.0,497,0,0,249,0,269,0.2,0.0,449,0.0,0.0,Moore,,840,0.0,0,0.00,0.05,0,0,0,,1,3,0,303,,1.2,False,358,0.00,0,1.0,1.0,0.0,0.5,510,0,0.1,141,1.5,0.4,242,2,0,4,0,,225,
862,Tyrese Hall,45,MID,Spurs,809,805,334,0.0,0.00,1.0,a,789,0,7,0.0,0,,0.0,0,278,,713,0.0,0.0,808,0,0,335,0,302,0.0,0.0,496,0.0,0.0,Hall,,860,0.0,0,0.00,0.00,0,0,0,,0,0,0,328,,2.4,False,372,0.00,0,0.0,0.0,0.0,0.0,802,0,0.0,35,0.0,0.0,334,0,0,0,0,,335,
364,Kalvin Phillips,47,MID,West Ham,465,463,204,0.69,0.11,0.0,a,388,0,8429,31.0,0,0.0,0.0,3,297,,746,0.05,0.0,548,3,0,207,0,200,0.0,0.08,309,2.97,0.03,Phillips,2024-05-05T21:30:09.929817Z,548,0.0,0,0.22,10.75,0,-3,0,100.0,0,394,1,195,,0.0,False,189,0.33,0,35.6,0.8,0.0,23.3,427,1,9.1,6001,2.46,2.1,210,10,0,27,13,,256,
522,Nayef Aguerd,44,DEF,West Ham,248,169,60,1.02,0.41,-0.2,d,226,2,144045,145.0,0,25.0,0.0,1,242,,572,0.07,0.1,369,21,0,77,0,98,0.0,0.09,547,2.13,0.02,N.Aguerd,2024-04-19T15:30:10.342178Z,248,0.5,0,1.37,38.79,0,-1,0,25.0,0,1857,1,58,,-0.2,False,99,1.78,0,439.4,1.7,0.0,58.1,363,1,64.4,114601,1.88,8.2,126,36,1,282,44,Ankle injury - 25% chance of playing,129,
523,Michail Antonio,57,FWD,West Ham,199,255,30,1.12,1.28,1.0,a,95,5,860246,395.0,2,100.0,2.0,3,25,,158,0.29,0.27,162,21,0,32,0,24,0.4,0.36,81,1.81,0.07,Antonio,2023-11-21T12:00:10.199285Z,145,1.9,2,5.45,35.84,8,-3,0,100.0,2,1692,6,33,,3.0,False,24,6.72,0,308.6,3.0,0.0,132.2,264,0,82.7,751272,1.91,13.7,35,78,6,228,34,,28,
524,Alphonse Areola,42,GKP,West Ham,153,12,4,1.03,0.00,2.0,a,635,4,3246724,0.0,3,100.0,3.0,-2,10,,96,0.0,0.13,65,31,1,4,0,35,0.7,0.0,661,1.77,0.0,Areola,2024-03-30T21:00:10.111043Z,13,22.3,0,0.00,54.72,11,2,138,100.0,4,2700,1,69,,0.5,False,1,0.00,2,1023.2,3.7,4.6,0.0,671,0,102.4,3270680,1.82,27.6,85,116,0,598,53,,7,
525,Saïd Benrahma,56,MID,West Ham,313,409,175,0.74,0.77,0.0,u,186,2,102114,196.0,0,0.0,0.0,4,361,,838,0.28,0.29,407,5,0,147,1,55,0.0,0.39,92,1.18,0.11,Benrahma,2024-02-04T18:54:06.403002Z,289,0.3,1,1.91,12.91,0,-4,0,0.0,0,611,1,107,,0.0,False,92,2.68,0,85.4,1.5,0.0,164.9,235,0,44.6,37652,1.9,3.6,140,20,0,64,8,Season-long loan to Lyon,182,
526,Jarrod Bowen,76,MID,West Ham,16,27,12,1.01,4.90,0.0,a,10,5,6817082,1130.0,3,100.0,1.0,-6,119,,246,0.36,0.15,11,34,0,12,0,11,0.1,0.51,19,1.88,0.15,Bowen,2024-04-22T07:00:09.089894Z,33,12.1,6,11.96,62.39,14,6,0,100.0,0,3020,2,6,2.0,3.2,False,10,16.86,0,890.4,5.4,0.0,463.8,77,0,247.8,7441499,1.86,23.9,59,182,16,519,63,,8,4.0
527,Maxwel Cornet,52,MID,West Ham,435,452,197,0.83,0.02,-1.0,a,347,0,7762,54.0,0,100.0,0.0,3,349,,818,0.33,0.0,339,1,0,195,0,90,0.0,0.35,149,2.48,0.02,Cornet,2024-03-01T15:00:09.415707Z,521,0.1,0,0.40,2.82,0,-3,0,100.0,0,109,0,178,,-0.8,False,173,0.42,0,44.0,1.9,0.0,48.4,381,0,14.6,3125,2.33,2.5,194,13,1,40,3,,146,
528,Vladimír Coufal,45,DEF,West Ham,108,70,23,1.03,3.01,0.5,a,294,4,788482,92.0,2,100.0,1.5,0,45,,172,0.01,0.11,237,36,0,18,0,54,0.3,0.1,360,2.01,0.09,Coufal,2024-01-22T01:00:10.631516Z,142,2.0,7,0.35,66.02,9,0,0,100.0,1,3135,5,93,,-0.2,False,59,3.36,0,661.6,2.4,0.0,500.0,70,1,125.6,941778,1.9,18.9,11,85,0,514,70,,70,
529,Conor Coventry,43,MID,West Ham,691,687,254,0.0,0.00,0.0,u,649,0,11711,0.0,0,0.0,0.0,2,176,,545,0.0,0.0,701,0,0,255,0,361,0.0,0.0,636,0.0,0.0,Coventry,2024-01-13T08:43:46.860878Z,477,0.1,0,0.00,0.00,0,-2,0,0.0,0,0,0,241,,0.0,False,157,0.00,0,0.0,0.0,0.0,0.0,682,0,0.0,6821,0.0,0.0,256,0,0,0,0,Permanent transfer to Charlton Athletic,264,
530,Aaron Cresswell,42,DEF,West Ham,440,441,167,0.84,0.44,0.0,a,474,0,92231,2.0,0,100.0,1.0,3,57,,203,0.0,0.0,534,4,0,159,0,148,0.2,0.09,659,2.3,0.09,Cresswell,2023-09-22T11:30:08.275824Z,298,0.3,0,0.00,5.94,0,-3,0,100.0,1,431,1,176,3.0,-0.2,False,122,0.44,0,58.8,0.9,0.0,77.2,338,0,13.9,27670,1.24,2.4,114,10,0,71,11,,176,
531,Flynn Downes,50,MID,West Ham,846,846,363,0.0,0.00,0.0,u,840,0,2030,0.0,0,0.0,0.0,0,339,,805,0.0,0.0,846,0,0,363,0,119,0.0,0.0,198,0.0,0.0,Downes,2023-08-23T08:39:25.105821Z,711,0.0,0,0.00,0.00,0,0,0,0.0,0,0,0,362,,0.0,False,274,0.00,0,0.0,0.0,0.0,0.0,843,0,0.0,126,0.0,0.0,363,0,0,0,0,Season-long loan to Southampton,363,
532,Emerson Palmieri dos Santos,43,DEF,West Ham,113,77,27,1.0,2.07,0.0,a,201,5,432293,168.0,2,100.0,1.0,2,59,,207,0.05,0.14,248,35,1,20,0,123,0.2,0.11,615,1.92,0.06,Emerson,2024-03-08T10:30:08.925323Z,147,1.9,4,1.64,68.08,8,-2,0,100.0,1,3138,10,45,,-1.2,False,61,3.71,0,649.0,2.3,0.0,400.2,97,0,121.8,571416,1.95,19.1,15,82,1,519,67,,73,
533,Lukasz Fabianski,42,GKP,West Ham,396,296,29,0.87,0.00,-1.0,a,633,1,274893,0.0,0,100.0,0.0,3,87,,510,0.0,0.12,231,7,0,29,0,33,0.0,0.0,657,2.62,0.0,Fabianski,2023-10-27T13:30:09.169653Z,172,1.3,0,0.00,17.00,1,-3,33,100.0,0,721,0,67,,-0.8,False,24,0.00,0,245.6,2.4,4.12,0.0,669,0,24.6,113960,2.12,5.7,83,24,0,152,21,,30,
534,Pablo Fornals Malla,46,MID,West Ham,402,435,187,0.86,0.34,0.0,u,312,1,11781,79.0,0,0.0,0.0,4,291,,735,0.07,0.22,432,4,0,182,0,217,0.0,0.14,336,1.94,0.07,P.Fornals,2024-02-04T18:54:58.984150Z,562,0.0,0,0.31,9.49,0,-4,0,0.0,0,418,0,156,,0.0,False,197,0.65,0,64.2,1.3,0.0,75.5,339,0,21.9,4470,2.04,4.1,183,19,0,68,9,Transferred to Real Betis,195,
535,Danny Ings,55,FWD,West Ham,380,415,47,0.69,0.26,0.0,a,249,0,192956,125.0,1,,1.0,5,33,,240,0.27,0.0,358,3,0,47,0,28,0.2,0.33,95,2.31,0.06,Ings,,228,0.6,2,1.18,10.43,4,-5,0,,1,389,1,47,,-0.2,False,36,1.44,0,82.4,1.8,0.0,64.4,354,0,27.1,64469,2.41,6.5,46,36,1,105,10,,46,
536,Ben Johnson,44,DEF,West Ham,434,410,157,0.67,0.11,-1.0,a,374,1,8545,38.0,0,100.0,0.0,1,243,,573,0.04,0.17,438,4,0,156,0,105,0.0,0.06,555,2.68,0.02,Johnson,2023-10-05T08:30:09.363808Z,468,0.1,0,0.25,13.03,0,-1,0,100.0,0,538,1,129,,-0.8,False,185,0.36,0,84.6,1.2,0.0,22.5,431,0,14.7,4892,2.18,3.9,160,17,0,90,16,,151,
537,Thilo Kehrer,42,DEF,West Ham,520,499,180,0.0,0.00,0.0,u,637,0,14468,0.0,0,0.0,0.0,3,217,,517,0.0,0.0,561,0,0,184,0,156,0.0,0.0,669,4.74,0.0,Kehrer,2024-01-07T13:45:40.287744Z,455,0.1,0,0.00,0.47,0,-3,0,0.0,0,19,2,263,,0.0,False,181,0.00,0,8.6,0.5,0.0,0.7,505,0,0.9,4290,2.23,0.5,187,2,0,7,1,On loan to Monaco until the end of the season,187,
538,Divin Mubama,41,FWD,West Ham,522,547,68,0.0,0.01,-1.0,a,458,0,1542275,5.0,0,,0.0,4,47,,509,0.19,0.0,467,0,0,64,0,113,0.0,0.2,684,2.4,0.01,Mubama,,81,4.5,0,0.16,2.89,0,-4,0,,0,75,0,65,,-1.0,False,12,0.17,0,0.2,1.0,0.0,2.4,482,0,0.8,897412,3.47,1.2,59,5,0,14,2,,56,
539,Lucas Tolentino Coelho de Lima,60,MID,West Ham,65,100,38,1.06,4.93,1.0,a,115,4,433028,343.0,1,100.0,2.0,0,80,,160,0.18,0.14,134,31,0,46,0,41,0.3,0.35,67,1.78,0.17,L.Paquetá,2023-12-29T00:00:10.830087Z,167,1.4,6,5.19,50.96,7,0,0,100.0,2,2627,10,74,,0.8,False,50,10.12,0,570.6,3.2,0.0,722.3,36,0,163.7,381823,1.75,16.7,30,100,4,398,52,,60,3.0
541,Gianluca Scamacca,60,FWD,West Ham,861,861,110,0.0,0.00,0.0,u,861,0,5028,0.0,0,0.0,0.0,0,107,,846,0.0,0.0,861,0,0,110,0,21,0.0,0.0,66,0.0,0.0,Scamacca,2023-08-09T08:38:29.554289Z,643,0.0,0,0.00,0.00,0,0,0,0.0,0,0,0,110,,0.0,False,88,0.00,0,0.0,0.0,0.0,0.0,861,0,0.0,0,0.0,0.0,110,0,0,0,0,Permanent transfer to Atalanta BC,110,
542,Tomáš Souček,49,MID,West Ham,81,50,18,1.07,1.14,5.0,a,69,5,405778,488.0,0,100.0,6.0,1,14,,28,0.21,0.16,143,34,0,54,0,154,1.2,0.25,242,2.01,0.04,Souček,2023-08-26T19:30:07.900929Z,207,0.8,2,6.69,62.38,9,-1,0,100.0,2,2867,7,42,,3.2,False,63,7.83,0,751.6,3.1,0.0,262.5,162,0,150.3,369808,1.96,23.7,106,116,7,456,64,,64,
